product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,keywords
B005MZ6U7K,A2NILJP7F5MBT6,5,positive,i was feeding a very high quality food but something in it was bothering my 2 oldest cavaliers. they were getting grumbly stomachs too often for my liking about twice a week or so. so i started looking for another food with a smaller ingredient panel and lower fat higher fiber. i also use canned and dry. i remembered that i had used mulligan stew cans in the past and the dogs loved it and did very well on it so i started researching the food and company to see if i felt they met my standards as a trustworthy company. i love the science behind the food. they dont use any synthetic vitaminsminerals and after finding out that they use no asian sourced ingredients the kibble is baked so its more digestible the ingredient panel for both kibble and canned is smaller and the company representative diane was a dream to work with and very knowledgable i decided to order a 5lb. bag to try i used an amazon gift card i had. when the bag came i transitioned them immediately using probiotics and enzymes to help. it went great! i still used the fromm gold canned food until i could order in some mulligan stew cans and the mulligan stew dry. they ate it like candy! i couldnt wait to see if the grumbly stomachs continued and if their stool looked okay. well after about 4 days theyve not had a stomach episode at all their stool is normal they eat it up like its candy and my oldest cavalier is actually acting a little more lively. im sure her stomach was hurting before. needless to say im ordering a larger order of the kibble and some cases of the canned. mulligan stew seems to be the ticket for my dogs good health. thanks!,mom2cavs,0.0,2012-02-12,negative,0.6591,"['kibble canned', 'ingredients kibble', 'canned food', 'digestible ingredient', 'order kibble']"
B000MM6R1C,A2NUB6LX9UICR9,5,positive,everytime i go to europe i look for this particular chocolate bartheres nothing better then rum trauben nuss.it does indeed remind me of rum ice cream yum yumnow the best part about finding it is that it is my husbands gift for fathers day. i bought enoughof it to last in case you run out of itthank you for carrying it. we cant find it anywhere else.i cant wait to see the look on my husbands face... that will be my reward,found it!!!!,0.0,2012-06-07,positive,0.9722,"['chocolate bartheres', 'rum trauben', 'rum ice', 'particular chocolate', 'rum']"
B004JGQ15E,A1W415JP5WEAJK,4,positive,if you are a fan of caramel corn or crackerjacks you will enjoy these. essentially they are a heavily covered caramel corn drizzled over with just the right amount of chocolate.i am trying to be specific about the level of caramel since the brand i have been using is actually kettle corn with the chocolate and taste quite different than these do. these are much sweeter and really hit home when it comes to having a sweet tooth.since they have 150 calories you will need to be cautious about including them in your diet but if you are a caramel corn fan it will be well worth finding a place for these.,crackerjacks with a chocolate drizzle,0.0,2011-05-08,positive,0.8924,"['level caramel', 'caramel corn', 'diet caramel', 'corn chocolate', 'caramel']"
B0015R9BQG,A10QVHHPD3GY6R,4,positive,okay these are pretty darn tasty. i have tried several different brands of veggie jerky and so far these are my faves. ive tried several different flavors texas barbecue ranks at the top of my list and theyre all pretty good.they are pretty moist almost to the point of being a little saucy. they can be just a bit messy to eat but the benefit is that they are great to eat on a sandwich! terrific by themselves and amazing on bread... makes me smile.the packaging can get a little frustrating. they are serrated at the top so in theory you should be able to tear the edge and open the entire package along the side of the strip. unfortunately it doesnt exactly work that well. a lot of times it will rip off and make it difficult to get the strip out of the package. i just use scissors now. just a minor complaint.but seriously these things are delicious. even my carnivorous friends like them and its usually impossible to get them to touch a substitute. definitely recommend!,the best ive found so far,0.0,2012-05-17,positive,0.9765,"['veggie jerky', 'difficult strip', 'package strip', 'strip package', 'brands veggie']"
B000UVBYRM,A1UASXJKH475MV,5,positive,i have tried all of the flavors and have to say that chocolate is my least favorite. however the vanilla pb creme and wild berry are all awesome. the wild berry is almost like a strawberry birthday cake made into a wafer bar. there is a pb fudge that is just ok. they should sell a variety box! also get these shipped in cooler months. and i recommend storing in freezer. and i forgot the cookies n creme.... also delicious!,awesome!,1.0,2011-08-30,positive,0.9021,"['chocolate favorite', 'tried flavors', 'flavors', 'favorite vanilla', 'flavors say']"
B003ZT61E2,A1UWSU5ETQRQKX,4,positive,a latte in a box is really instant coffee and in setting expectations for this product youve got to keep that in mind. theres no fancy milk steamer no fresh coffee grounds no barista to pull a shot and stir in the milk.you just boil water put a tablespoon or so of the coffee mix in a cup pour on the water and stir. theres nothing at all to add not even milk. easy? you bet. thats the good part.the bad part is that something has to be compromised in the process and like all instant coffees this one cant and doesnt measure up to the real thing.so then we have to ask how close does it come? is enough flavor and quality delivered to make it at least a decent drink if not a great drink?i thought so when i tried this product and i got one unexpectedly pleasant surprise a nice frothy layer of foam appeared at the top of my cup nicely mimicking a real latte. i havent seen that before in an instant coffee.the flavor wasnt fantastic but neither was it unacceptable. the mocha and peppermint especially the latter were somewhat overdone and detracted from the coffee taste which came across as a little weak and thin despite following the package directions as to quantity of powder to use. you might want to mix yours a little stronger although that might make the peppermint even more dominant.i would call this something of a mood drink something youd need to be in the mood for as opposed to a regular everyday sort of thing.nutritionally you might think this would be a brewing disaster but the stats per serving are really quite good 50 calories 9 grams of carbs 7g of that is sugar and 40mg of sodium. thats a lot better than a can of sugary soda even if it isnt quite the same as plain black coffee.i give this four stars out of five because i think it does quite well for an instant coffee product. it isnt something ill drink very often but i was quite surprised at how far the instant coffee art has come.,not bad if you keep in mind its instant coffee,0.0,2011-11-20,neutral,0.5572,"['real latte', 'instant coffee', 'latte box', 'latte', 'instant coffees']"
B002WDZ6Y8,A345EFJTTGHLR4,5,positive,i absolutely love my tdisc twinings chai tea latte. i have a cup just about every day whenever i am relaxing while reading a book on my ipad. its not cheap but it sure is better than paying 4.23 at starbucks.,twinings chai tea latte from amazon,0.0,2012-03-04,positive,0.9716,"['tea latte', 'latte cup', 'latte', 'chai tea', 'starbucks']"
B0028AF5O6,A3EAYAI3R2P8YA,5,positive,good peanut butter low in sodium and sugar great for a healthy snack. unbreakable recyclable plastic jar. arrived promptly and intact no problems. highly recommend.,lowsalt peanut butter,1.0,2009-10-26,positive,0.9734,"['peanut butter', 'healthy snack', 'sodium sugar', 'peanut', 'snack unbreakable']"
B000E63LQU,A3KZEGBTPH6MMF,5,positive,i like to keep my pantry stocked with these delicious noncaffeinated celestial seasonings teas. this flavor is my all time favorite! the red tea has a bold exotic flavor and the vanilla has a natural fragrant taste. i sometimes add a tiny drop of my pure vanilla extract just to accentuate the vanilla flavor a bit more. this particular tea does not need any additional sweetening however a bit of sweetness definitely cranks up the intensity of the great flavors. i highly recommend this tea for vanilla lovers!,bold exotic flavor. excellent and invigorating!,0.0,2011-11-20,positive,0.9831,"['teas flavor', 'tea vanilla', 'tea bold', 'particular tea', 'seasonings teas']"
B0013NUGDE,AN7TFQ6TWUC9I,5,positive,absolutely very tasty chips. the best i have ever had. very flavorful. just like the uk salt and vinegar crisps i had over there.,yum yum,0.0,2009-12-23,positive,0.9846,"['tasty chips', 'chips best', 'absolutely tasty', 'chips', 'tasty']"
B003JYSF9M,A3VD9NNS8YT4HB,4,positive,these sugar coated fennel seeds are much more tasty than the ones i originally became enamored with from nutsonline.com. these seeds are very tiny and the coating is delicate so a very easy and tasty mouth feel. they are like good and plenty candies only all grown up. i would highly recommend.update i think the company might have gotten some other kind of seeds mixed in. i keep thinking i taste possibly cumin seeds possibly others. for sure not all of the seeds are fennel. it spoils the taste a bit but still a good after dinner snack.,addicting,1.0,2012-07-30,positive,0.9438,"['fennel seeds', 'seeds fennel', 'seeds tasty', 'seeds mixed', 'kind seeds']"
B007SXFW9Q,AUPWBLZD35YE3,5,positive,the tea is clean and earthy and just great tasting...i loved it from the first sip! i wish it was made in the us but hey what can you do?,delicious,1.0,2012-08-23,positive,0.9746,"['tea clean', 'tea', 'loved sip', 'great tasting', 'tasting']"
