product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,topic_id,topic_name
B000IXUK54,A1YUZF5LQYUA1H,3,neutral,i love whatchamacallits! unfortunately hershey has replaced the cocoa butter with vegetable oil to cut costs on this and several other products. check google and you will see what i mean. i still enjoy them but its not the same.the description of this product is in error. it does not contain milk chocolate and amazonhersheys should amend it so it is no longer fraudulent.,i love them but beware of the chocolate contained in this bar.,1.0,2011-01-30,negative,0.5829,1,1_chocolate_cookies_good_like
B001EQ5AK4,A2AO0DNI9051OU,5,positive,great service as always from amazon.i enjoy this maple syrup everyday with yoghurt and with my cream of wheat.,excellent maple syrup!,0.0,2011-09-29,positive,0.9876,0,0_tea_drink_like_taste
B001D1YL82,A1CWFLNGUL1KQ5,5,positive,ive been drinking coffee for over 40 years this is without a doubt the best flavored coffee out there on the market today. wish i could buy it in larger bags.,outstanding coffee,0.0,2011-06-20,positive,0.9665,0,0_tea_drink_like_taste
B004JRSAJS,A17DDZQ46Z60MO,5,positive,now this is not rice but can be used as a rice like product for soups or items with sauces. perfect rice substitute for diabetics!,great for diabetics!,0.67,2011-06-29,positive,0.82,2,2_sauce_salt_like_rice
B001UO52TY,AMKHL9IH4O49V,1,negative,mate came as expected but i would not recommend buying from this seller. i purchased another damaged product with this shipment and he refused to respond or acknowledge the problem. buy elsewhere.,mate lover,0.0,2011-03-07,negative,0.9238,4,4_product_box_price_amazon
B002EY5TTW,A1VTBGP673DGGX,5,positive,this tuna is moist and fresh tasting right out of the can! the flavor is very impressive without the fishiness of other overprocessed brands. i can tell i am getting the quality product i paid for right away wild planet boasts very high levels of omega 3s 3460mg per can for heartbrain health and low mercury which is commonly high with tuna and similar fish. i also like that there is an easyopen pull tab no need to break out any tools at work.manufacturer info wild planet wild albacore tuna no salt description six times omega 3 low mercury sustainably caught delicious white tuna steak poletroll hand line caught dolphin turtle safe more omega 3 than salmon kosherenjoy 100 pure albacore tuna and sea salt in its own natural juices and nothing else!our sustainably hand line and troll caught wild albacore tuna comes from the pristine waters off the pacific northwest in the united states. we handpack tuna loin chops raw into the can where it is then cooked only once to capture the rich flavor and natural oils. the result is a delicious tuna steak in a can! the tuna is always undiluted by additives or water. in addition to experiencing some of the best tasting food anywhere you will also be on your way to a healthier lifestyle. with half the mercury and six times the omega 3s compared to national brands you can feel good about eating heart healthy portions of body building protein.youve never tasted tuna like this before!we handcut and pack delicious sashimi grade tuna steaks in a microcannery process. all the omega 3 oils are retained and no liquid is added please dont drain. we hand select smaller fish with less mercury accumulation to assure the lowest mercury level available.enjoy 100 pure albacore tuna and sea salt in its own natural juices and nothing else!our sustainably hand line and troll caught wild albacore tuna comes from the pristine waters off the pacific northwest in the united states. we handpack tuna loin chops raw into the can where it is then cooked only once to capture the rich flavor and natural oils. the result is a delicious tuna steak in a can! the tuna is always undiluted by additives or water. in addition to experiencing some of the best tasting food anywhere you will also be on your way to a healthier lifestyle. with half the mercury and six times the omega 3s compared to national brands you can feel good about eating heart healthy portions of body building protein.youve never tasted tuna like this before!we handcut and pack delicious sashimi grade tuna steaks in a microcannery process. all the omega 3 oils are retained and no liquid is added please dont drain. we hand select smaller fish with less mercury accumulation to assure the lowest mercury level available.nutrition factsserving size 2 ozservings per container 2.5 amount per serving daily valuecalories 120 calories from fat 60 total fat 6 g 9 saturated fat 0.5 g 3 trans fat 0 g cholesterol 15 mg 5sodium 250 mg 10total carbohydrate 0 g 0protein 16 g vitamin a 0vitamin c 0calcium 0iron 2daily value not established.other ingredients albacore tuna and sea salt.enjoy! peace ben,high grade tuna caught in the usa quality you can taste!,0.67,2011-03-29,positive,0.962,2,2_sauce_salt_like_rice
B001EPQGN0,A2G2DXPFZKG48W,5,positive,if you like the s. african rooibos tea you gotta try this blend. the vanilla is tasty and the almond bits add just a touch of flavor. just steep to taste. its a great tea and easy to blend with soy. mmmm.,great rooibos tea,0.0,2008-04-20,positive,0.98,0,0_tea_drink_like_taste
B0005ZYB9G,AQ6AGWKWMTY8H,3,neutral,you might think that this product libbys pumpkin pie mix is the same as the pumpkin that libby produces as their libbys 100 pure pumpkin with maybe spices added. not so.i dont know what they did but the nutrient count is different. the regular pumpkin has 300 of daily requirements for vitamin a and 2 of vitamin c and calcium. the pie mix has only 90 of vitamin a and no measurable vitamin c. calcium remains the same.other differences are that there are over twice as many carbs in the pie mix and 2 grams less fiber and 1 gram less protein. iron is the same in both products. there is also no vitamin e in the pie mix.in my opinion the pie mix is not a bad product its just an inferior one. and while its not a big deal that i accidentally chose the wrong libbys product i dont intend to buy the pie mix again and heres why. i have a boy who is not a veggie and fruit fan. he will however eat pie and he likes pumpkin pie which is awesome because it can be chockablock full of vitamin a with a good dose of e and c and calcium thrown in. and if i just have one opportunity to fill the vitamin void i want to stuff in as much nutrients as possible.pam tmoma sometimes sneaky one at that,not the same as 100 pure pumpkin from libbys,1.0,2012-02-09,neutral,0.6914,-1,-1_product_like_good_taste
B002PNGY28,A2L1UGJFFZ1B2O,3,neutral,i really wanted my 2 yr old cat to like these treats because i already feed her wellness wet food which is excellent by itself. perhaps shes too used to the whiskas temptations that i normally give her but she did not like the jerky bits at all. i did notice it was hard for her to pick up because theyre pretty flat and the texture is chewier than what shes used to. the 3rd time i gave her the treats she vomited it out. looks like its back to the less healthy alternative.,not meant for my cats whiskers,0.0,2012-05-06,positive,0.3645,3,3_food_dog_dogs_loves
B001P3NU30,A3JKB2WV98QLNR,3,neutral,these chews did indeed prove good for my dogs teeth one of them had severe tarter issues and its much better now though to be fair i used a lot of other products like greenies enzymatic toothpaste etc along with this. this does possess a choking hazard for dogs like labradors who are tempted to swallow food rather than patiently chew them and must be given these chews only when monitored as is the case with other chews like bully sticks.but one major issue that i encountered with these chews is that they give a bad gas to my dogs enough to drive the humans out of the house. their stool is just fine its just the extremely foul smelling gas. whenever i stop giving these for 23 days the gas problem goes away but as soon as i start these again the problem is back.,good for teeth but bad for stomach,1.0,2012-02-09,positive,0.6763,3,3_food_dog_dogs_loves
B001F1SAPA,A2R86JYQELC8ER,3,neutral,i was really excited about this because ive had to stop drinking coffee because of ibs and other digestive sensitivity. i really was surprised how much it really taste like coffee! however...a few hours later my stomach bloated up and hurt for a few hrs. i read the label and saw that barley was the culprit. all in all its a great coffee alternative...but not for people with extreme gluten sensitivity.,taste great...but not gluten free.,1.0,2012-03-31,positive,0.7786,0,0_tea_drink_like_taste
B004JGQ15Y,AHFGCH8LANEZK,3,neutral,i received a box with a package of these tasty oreos they are chocolatelike coated with a peanut butter creme filling and the usual oreo cookie for the bottom. when i pulled the package of oreos out of the box it looked strange. unfortunately through delivery sitting in a hot ups truck other these things melt and change position in their little plastic slots. i immediately put the oreos in the refrigerator just on a hunch. its not even hot yet here in south texas it was maybe 80 degrees yesterday. after these cookies had been in the fridge for a few hours i pulled back the front of the package and saw what happened to my treats! all of them were melted and stuck to other cookies etc. it was a mess. i shudder to think of what these cookies would look like if it were the usual temperature around here.as far as how these cookies taste yes they are yummy. they are also very messy even if they werent all melted and resolidified. i am not a huge fan of black oreo crumbs all over my flooring. i felt like i had eaten something similar to it before but still cant quite put my finger on it. these things are way too easy to eat kinda like girl scout thin mints. before you know it half the package will be gone. definitely not good at this time of year if you are trying to figure out how to shed some of those extra winter pounds.i stopped by walmart today and saw these very cookies on the shelf there for under 3. my advice has to be to get them at a brick mortar store if you want your cookies to be in any kind of condition to eat.,tasty but probably not something to order via amazon,0.0,2011-04-06,neutral,0.6409,1,1_chocolate_cookies_good_like
